anger_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
0.75,0.019370124,0.009678125,-0.014062869,0.005846957,-0.004551078,0.018413756,0.012881527,-0.010521456,-0.01297667,-0.014354102,-0.0042869584,-0.0046970067,-0.021420952,0.009889048,-0.012870578,-0.017648045,0.008782585,0.0009242583,0.008888759,0.019286558,-0.0170513,-0.014334765,-0.0077706906,-0.0012775462,0.008199213,-0.00057100307,0.014107737,-0.023000361,-0.005148855,0.0044027944,-0.009696643,0.010487555,0.015683103,-0.017610015,0.010077546,-0.0024698873,0.013904539,0.009860016,0.0025474683,0.012730783,-0.010284583,-0.0073775547,-0.011618618,0.003252821,-0.0047431923,-0.0012867943,0.015492185,-0.008634957,0.022612292,-0.008949098
0.625,0.021511214,0.00665727,-0.010783155,-0.012502348,-0.008255495,0.019038431,0.020033574,0.009361833,0.006077025,-0.021372158,-9.782528e-05,-0.014688155,-0.0167208,0.024297323,-0.020062016,-0.02525061,0.013165886,-0.015918145,0.009857833,0.022588743,-0.03202038,-0.023896607,-0.016178688,-0.016752956,0.009535405,-0.00082274975,0.022892786,-0.017932408,-0.011499178,0.022693356,-0.0022720706,0.011031508,0.026650377,-0.012942977,0.024028717,-0.014700118,0.024477059,0.019844398,-0.0049814247,0.03031713,-0.006683419,0.019138893,-0.028508976,0.013441364,-0.002952994,0.0027226596,0.020023365,-0.02139557,0.011584659,-0.020974036
0.479,0.013292903,0.002979882,-0.0037679928,-0.012390642,-0.014654744,0.010801666,0.012841683,0.0020676064,0.0020884885,-0.010290873,0.0037360287,-0.004502883,-0.011891207,0.014550625,-0.024530552,-0.015920013,0.00677285,-0.009369588,0.007537737,0.017441496,-0.018443862,-0.019694082,-0.010381403,-0.008839187,0.008899752,-0.005523857,0.014437472,-0.012406414,-0.00433533,0.0141865825,-0.011067633,0.00039714327,0.017917732,-0.0111176055,0.022409825,-0.015035971,0.021092441,0.010904408,-0.0034075032,0.015865764,-0.008993804,0.0011406088,-0.02415965,0.011283862,-0.0027455168,0.0045401687,0.013658098,-0.0128160855,0.002619327,-0.021565538
0.371,0.005885382,0.0029831037,3.2071624e-05,-0.008967616,-0.006047984,0.0033755077,0.006148336,-0.0056981267,0.0010540934,-0.016880278,0.0036870732,-0.016391452,0.0025416599,0.0020376616,-0.0053060707,-0.00015062667,0.0041882726,0.004165245,-0.0006873155,0.0055271317,-0.00783326,-0.010000346,-0.011250261,-0.0047951797,0.001430634,0.0004991805,0.015356065,-0.0049590375,0.001758945,-0.008071607,-0.018130573,-2.4497509e-05,0.009444628,-0.0061247763,0.012007396,-0.002575733,-0.0013108833,0.005556431,-0.000253447,0.00048548038,0.009903723,0.005160119,-0.002945602,-0.00494921,-0.0072318576,0.016808735,0.0040515466,-0.015513404,0.010179201,-0.003810179
0.354,0.012976143,-0.005200982,-0.0022169745,-0.011175736,-0.01037567,0.018672591,0.0058827517,0.003923207,0.0095360065,-0.012214596,-0.0030800777,-0.0139865745,-0.017547514,0.015517573,-0.022336861,-0.016426167,0.010564154,-0.017284341,0.01083512,0.02352716,-0.029137677,-0.020944728,-0.009306132,-0.01088662,0.009345402,-0.00749275,0.016047709,-0.014856774,-0.013982414,0.01990757,0.0010212702,0.0019216217,0.017585222,-0.01371934,0.016649883,-0.012959014,0.015187239,0.015594827,-0.008141212,0.024002902,-0.005855542,0.014732548,-0.026452001,0.013689551,-0.00633507,-0.003149067,0.019795096,-0.018193737,0.0008170751,-0.022573294
0.5,0.018096011,-0.005611154,-0.007901556,-0.010872638,-0.009852546,0.015502839,0.015667448,0.0076419376,0.0136058815,-0.017937917,-0.0027894047,-0.0057423674,-0.013910159,0.017299365,-0.016858147,-0.023111096,0.023289058,-0.018422512,0.011142404,0.029736,-0.026804054,-0.018029947,-0.0056858715,-0.0070217205,0.0052411337,-0.007330998,0.013545645,-0.008924326,-0.012249301,0.016935414,0.0041667535,0.0016439946,0.016681787,-0.02473479,0.032590576,-0.011090459,0.017396916,0.011579019,-0.007998017,0.027379237,-0.009346671,0.016323898,-0.023967596,0.014570158,-0.00789427,0.001520451,0.014873274,-0.0111036645,0.0073756035,-0.016922718
0.295,0.01705169,-0.0032686638,-0.0026246367,-0.015290868,-0.0069679865,0.025483483,0.013696891,0.012032527,0.015985493,-0.014217168,-0.0007880865,-0.015937233,-0.015578178,0.01435313,-0.024342475,-0.025778009,0.021824243,-0.0216614,0.0106951045,0.02064807,-0.034813914,-0.02151818,-0.014648842,-0.017741218,0.0081803,-0.015377929,0.01893323,-0.019211592,-0.019398488,0.033659656,-0.0054143756,0.006865889,0.02680499,-0.012445545,0.028775895,-0.02407618,0.02244356,0.01863592,-0.012439021,0.02547342,-0.008896888,0.020180741,-0.02741205,0.016495263,0.0067334683,0.001568834,0.024130894,-0.013792398,0.0064422395,-0.023457028
0.5,0.01594498,-0.0004675438,-0.0064508417,-0.015548675,-0.008172949,0.024000345,0.014940466,-0.010940867,-0.005218122,-0.008846146,-0.0047530895,-0.0011778713,-0.017241526,0.00791455,-0.020480383,-0.014719645,0.012258535,0.00018114063,0.009294531,0.016491575,-0.016044201,-0.010358985,-0.00869362,-0.0057746232,0.007056796,-0.0019276376,0.0071503134,-0.015841074,-0.0048655397,-0.0032732144,0.00060996355,0.0014320643,0.009223914,-0.011340091,0.016282354,0.00069573795,0.02105556,0.010807991,0.0015912729,0.013449385,-0.0065676393,-0.0014930912,-0.010430482,0.0005710285,-0.017791685,0.008746002,0.017196516,-0.009652903,0.009186204,-0.017813163
0.646,0.015983393,0.0040887115,-0.013921418,0.0026128695,-0.01015953,0.017689085,0.030661944,0.005611067,0.001980129,-0.017570086,-0.0074045514,-0.007917663,-0.01957434,0.015550551,-0.022871338,-0.028928839,0.029848365,-0.010780942,0.012601145,0.024397867,-0.028018158,-0.03013927,-0.013011527,-0.0064062667,0.014443073,-0.003530274,0.012020866,-0.017793106,-0.01290085,0.023538591,0.0041338117,-0.0018933949,0.02154977,-0.024357852,0.0303527,-0.008290159,0.01917269,0.020642355,-0.0040241363,0.032826915,-0.016800543,0.0070981304,-0.027778635,0.016835643,0.0025129656,-7.2217576e-05,0.026599946,-0.018878195,0.012306501,-0.013807197
0.375,0.0036224825,-0.00066604547,0.0028374628,-0.005192534,-0.0041948003,0.0037190965,0.017347403,0.002896382,0.008916197,-0.02054644,0.0030915572,-0.0024496957,-0.0075134523,0.0024059636,-0.017557766,-0.019437518,0.0006189901,-0.009105412,0.0011574244,0.0076380414,-0.00095351244,-0.006013423,-0.007806991,-0.011288474,0.0075674695,0.0038338122,0.008184908,-0.017197276,-0.0068668234,0.011988661,-0.0027152344,0.0019189427,0.014274019,-0.006121917,0.012236514,-0.00545905,0.021806808,0.010408771,-0.007048299,0.0059969653,-0.0024411662,0.009303739,-0.010561727,0.00561421,0.009387429,0.009396595,0.0051103067,-0.012455298,0.0013622694,-0.011809591
0.271,0.015083907,-0.0049992735,-0.00366865,-0.02168603,-0.012449647,0.026714206,0.020200094,0.01936988,0.014449491,-0.02318494,0.0020182286,-0.014975611,-0.020125616,0.019801265,-0.029577913,-0.029260118,0.028164718,-0.023073182,0.014183856,0.028190529,-0.036871526,-0.024098698,-0.0124539,-0.021592185,0.009815667,-0.01589579,0.02537524,-0.022897996,-0.031186618,0.03931698,-0.0012505249,0.007951715,0.028289562,-0.016743919,0.03129399,-0.02720223,0.027633492,0.022910658,-0.02161723,0.035079587,-0.008217787,0.030578287,-0.035196114,0.020658879,0.007913724,-0.002191331,0.02634396,-0.02147717,0.004035265,-0.027222497
0.458,0.005983653,-0.0030191918,-3.3565946e-05,-0.010779454,-0.0026261779,0.012007434,0.010503355,-0.006838734,0.00040222958,0.0013737367,2.1254104e-05,-0.02195229,-0.008459999,0.002566555,-0.0073282355,-0.014205836,0.0077260667,-0.003349349,0.005116429,0.004309889,-0.009595315,-0.010771984,-0.0026004533,-0.012941603,0.0022143112,-0.002403793,0.00762002,-0.014272171,-0.0052575213,0.007105965,-0.01488206,0.0056659314,0.014093168,-0.013135612,0.008379955,-0.0077811545,0.015727028,0.0064507164,-0.00038054856,0.0062748115,-0.0047456576,-0.0005610446,-0.009440331,0.0050465614,-0.0016541615,0.00804583,0.018087838,-0.0054820953,0.013242696,-0.009857627
0.144,0.019084582,-0.0036381374,-0.0012257713,-0.021781022,-0.008787256,0.02160898,0.015723119,0.01843419,0.025920453,-0.022117447,0.009493472,-0.015128702,-0.013230844,0.015846528,-0.030068778,-0.027693335,0.018065631,-0.02221619,0.011787948,0.026423912,-0.037034426,-0.016121987,-0.012690264,-0.022625519,0.0063006137,-0.017457955,0.025042176,-0.018507041,-0.028631924,0.039050654,-0.0030649204,0.0056523294,0.024490314,-0.013267642,0.024672797,-0.025473243,0.020927873,0.022969073,-0.020863676,0.028154254,-0.0066726715,0.032393914,-0.02811524,0.018245157,0.01206653,-0.00015956866,0.020748941,-0.021376986,0.0006497313,-0.027281867
0.396,0.009643295,-0.0021736189,-0.010719984,-0.00111028,-0.0033947797,0.004089151,0.011272426,0.0037406543,0.0014840184,-0.0103790425,0.0032779959,-0.015099556,-0.0008319394,0.009254846,-0.014951485,-0.009141801,-0.0038606161,-0.0011514873,-0.0013126333,0.0015334112,-0.004218011,-0.003673,-0.012248126,-0.0002448096,0.0012082477,0.0020282555,0.012661572,-0.0038272035,0.009294791,0.010966392,-0.011442684,0.0094971815,0.008907505,-0.0074195256,0.0055755167,-0.0027663712,0.0054687024,0.019166099,-0.0025688477,0.01001763,-0.008417757,-0.0031569581,-0.0038423224,0.0024335196,-0.0027619025,0.016006885,0.0038794645,-0.00983227,0.0007168235,-0.011397183
0.458,0.012540118,-0.0047172094,-0.010332861,-0.00796062,-0.012214924,0.004576709,0.010549026,8.344348e-05,-0.0032616504,-0.011392121,-0.0020873162,-0.005404384,-0.007476634,0.015123045,-0.021092026,-0.019364059,0.0098774405,-0.009820688,0.009136949,0.017424103,-0.023747144,-0.013031165,-0.010587821,-0.0009576417,0.0068576913,-0.0012583883,0.0078225685,-0.017580606,-0.0053511765,0.010672043,-0.0019045797,0.0044038785,0.013983866,-0.010249303,0.012035054,-0.006892328,0.014028399,0.015939824,-0.0044778613,0.024955634,-0.0028162433,0.007402378,-0.01526281,0.0078983335,-0.011891671,0.0014808909,0.0155726075,-0.012629635,0.0040503656,-0.013446285
0.722,0.011526427,0.006283669,-0.0057909824,-0.0031486277,-0.0088246465,0.010405051,0.011641746,-0.015808688,-0.008638765,-0.017090267,-0.010144566,-0.0062226336,-0.01868335,0.012257288,-0.0080922,-0.019710327,0.012317696,0.0049163173,0.0019294029,0.013155016,-0.017757524,-0.010953952,-0.012557233,0.008532214,0.013903826,0.0032341047,0.002557867,-0.014610616,-0.0011491674,0.0019016177,-0.0115849925,0.0019869385,0.0067832717,-0.013434834,0.014396942,0.0016734082,0.007376232,0.018560434,0.0043597757,0.008905225,-0.0032912332,-0.0038362127,-0.014067599,0.01300737,-0.015574862,0.0067203003,0.01879407,-0.009588407,0.008380864,-0.013554787
0.417,0.023032239,-0.0012087941,-0.0038009773,-0.016898394,-0.015711298,0.018734507,0.018882303,0.02025945,0.011473687,-0.022904573,-0.0023641111,-0.008854228,-0.019295113,0.016612582,-0.028037628,-0.025868073,0.019775026,-0.022507843,0.012502002,0.0273925,-0.03602282,-0.02838073,-0.0150130205,-0.020260429,0.0073672086,-0.012694449,0.025133217,-0.01884359,-0.020262213,0.029843792,-0.0076915147,0.011116671,0.025346912,-0.013483103,0.032345064,-0.025208425,0.032059707,0.016523687,-0.014011833,0.032460295,-0.0077177365,0.027870117,-0.031670768,0.02112802,0.0072318655,-0.0067174574,0.026103934,-0.021716643,0.004431784,-0.024192162
0.542,0.017280294,-0.0024576252,-0.009483565,-0.0059945206,0.004106912,0.01775904,0.0029021145,0.005731639,0.0071306843,-0.012183216,-0.0040003527,-0.010253016,-0.015248021,0.009563403,-0.017620267,-0.018259836,0.01512483,-0.0054474077,0.008811617,0.008347829,-0.025580939,-0.0109949205,-0.005689185,-0.010079383,0.0072619375,-0.0013609517,0.012778988,-0.010074627,-0.002275292,0.012339323,-0.005411815,0.005145894,0.017181972,-0.019870607,0.012569203,-0.00057471567,0.015246311,0.018342415,-0.0006347462,0.012632509,-0.0008360354,0.0055339932,-0.016219012,0.0075521288,0.0004174266,0.008308888,0.004966488,-0.0047048875,0.009415226,-0.0077939215
0.479,0.014444907,-0.0017068954,-0.0031459823,-0.012365495,-0.019327348,0.027713835,0.024226436,0.01060752,0.01480803,-0.025681728,-0.010457294,-0.012084036,-0.02576308,0.018461095,-0.022077149,-0.027557759,0.025574487,-0.021867443,0.013397273,0.029577997,-0.034950588,-0.025762893,-0.010509254,-0.0150475595,0.012884142,-0.0058792504,0.026704418,-0.02487593,-0.021496907,0.024231741,-8.50098e-05,0.0061436724,0.030671127,-0.018338883,0.03176423,-0.020526044,0.026283504,0.024845576,-0.018188944,0.03375596,-0.008724111,0.023189956,-0.035795506,0.017817313,0.00418434,-0.008646376,0.030552134,-0.020517735,0.014767979,-0.028938761
0.845,0.020652981,0.0154614085,-0.02048103,0.002308846,-0.021778362,0.028484985,0.016689705,-0.0024437802,0.0011545557,-0.014827459,-0.0049119433,0.0047331736,-0.025333025,0.020408906,-0.016762953,-0.030395942,0.02445436,0.0018007514,0.018497363,0.021025838,-0.021978948,-0.027706904,-0.013505066,-0.0013224442,0.022060554,0.011772853,0.015661936,-0.01690357,0.0007644773,0.0028595247,0.0036838902,-0.002853768,0.015759513,-0.022373272,0.029096032,-0.005993131,0.028634226,0.016943585,0.008548656,0.026225084,-0.014886659,0.006525651,-0.023624698,0.011648644,-0.012790915,-0.0018488849,0.02848657,-0.02276732,0.011611772,-0.02315094
0.341,0.017674597,0.003553947,-0.008753122,-0.0056880754,-0.007975644,0.009795327,0.013282953,0.010953354,0.012100347,-0.015452395,0.0009783576,-0.0042609023,-0.014786003,0.020425458,-0.021622974,-0.020737745,0.011655731,-0.012064988,0.008498956,0.021301681,-0.029816546,-0.017618218,-0.016373914,-0.024426673,0.009624508,-0.00360967,0.027080074,-0.019431535,-0.025735334,0.022032978,-0.0048891343,0.010351192,0.021907246,-0.013703837,0.025159206,-0.016062599,0.021356694,0.015589443,-0.0063862014,0.026991786,-0.0025434354,0.018028958,-0.02764866,0.017097274,0.008872614,0.0072923983,0.019588942,-0.014009361,0.0020480307,-0.020402012
0.146,0.01625997,-0.0052777496,-0.0041041393,-0.021622378,-0.0037449137,0.011375348,0.01544135,0.010380214,0.016575444,-0.016385037,0.00091219693,-0.015287465,-0.018131671,0.008648674,-0.022914384,-0.018842865,0.023013309,-0.019421231,0.0027987722,0.011771998,-0.026631014,-0.018606476,-0.0069241794,-0.019563034,0.0086599,-0.010665282,0.018909598,-0.00858014,-0.014838253,0.026439684,0.0009911429,0.0063243005,0.02609478,-0.016351586,0.02219043,-0.022296952,0.030669747,0.02239692,-0.011220879,0.020252481,-0.008882011,0.025462639,-0.02211062,0.020087237,0.0036849286,-0.0052316138,0.019298602,-0.017577095,-0.004417115,-0.02542031
0.5,0.01893552,0.00025652992,-0.01010229,-0.008644369,-0.0075973757,0.022874339,0.011573367,0.006872426,0.010593133,-0.017327186,-0.008013005,-0.0031721983,-0.014900225,0.011324663,-0.021959918,-0.021059252,0.017690647,-0.013016335,0.009210339,0.01466498,-0.03126447,-0.018664667,-0.011761598,-0.0057731294,0.0022313336,-0.016980847,0.016328234,-0.013209809,-0.013688441,0.027995145,-0.0020231423,0.0071727047,0.024387656,-0.012033401,0.02080539,-0.025207745,0.015413673,0.013634243,-0.009495738,0.031116275,-0.009734626,0.018481009,-0.025855526,0.010327618,0.000967181,0.007481946,0.021349968,-0.013009234,0.0131399175,-0.020719318
0.375,0.025027188,-0.0008435857,-0.00060303294,-0.017238379,-0.0100643365,0.023429174,0.014750417,0.019947778,0.015107785,-0.020995582,0.0007663647,-0.008844862,-0.018482847,0.024797797,-0.03306632,-0.028069558,0.027220523,-0.01928894,0.014331372,0.03224992,-0.037368096,-0.019350627,-0.007925366,-0.013680563,0.0069815447,-0.015018578,0.027168438,-0.015307072,-0.025142431,0.036657773,0.002768318,0.0044053276,0.027807992,-0.016977783,0.031516526,-0.020639308,0.03019666,0.021439025,-0.016028076,0.030989468,-0.0060551683,0.025323747,-0.02900221,0.016099462,0.009050328,-0.004382199,0.026492083,-0.0199696,0.0036779682,-0.02713496
0.375,0.011113533,-0.0054191956,-0.0012350986,-0.011508357,-0.009589883,0.018266864,0.0038730057,0.0047612907,0.010967152,-0.0113793155,-0.00071417476,-0.013442113,-0.016313229,0.015093682,-0.021956502,-0.014950816,0.007707689,-0.015537592,0.011706159,0.022532744,-0.027444351,-0.017871968,-0.009670488,-0.010619851,0.007498096,-0.008561056,0.016980264,-0.014369284,-0.013938065,0.018439995,-0.00014864425,0.0022015073,0.01644388,-0.012092255,0.014358436,-0.0132721085,0.012033749,0.016375653,-0.008718934,0.022608528,-0.005277711,0.014756475,-0.023608604,0.012643845,-0.005266316,-0.0012777501,0.016785853,-0.01723047,-0.00071773445,-0.02104652
0.75,0.02248033,0.0085356785,-0.009276442,-0.010125277,-0.0138775,0.024693623,0.019777708,0.00641204,0.0063798777,-0.021342354,-0.0123955,-0.004392081,-0.02068649,0.019576168,-0.028103227,-0.030263847,0.020928517,-0.015704324,0.014968395,0.027218958,-0.039292328,-0.024136527,-0.017095057,-0.010806576,0.01567352,-0.0011899237,0.024875304,-0.029140653,-0.0131006595,0.021403022,0.0007502968,0.0036924006,0.027996356,-0.023833279,0.034595456,-0.011736906,0.025628634,0.022907073,-0.013620664,0.03598539,-0.008492608,0.01678597,-0.02843621,0.012223612,-0.0037435775,-0.0044431137,0.029914534,-0.014623167,0.01027775,-0.028108353
0.729,0.013124789,0.014414945,0.0019775364,-0.0036143078,-0.014552198,0.017612053,0.013223721,0.0001184426,-0.0037782316,-0.015158246,-0.014001727,-0.008522253,-0.014586215,0.009240998,-0.012664407,-0.021641942,0.00050193525,-0.0017149193,0.009290266,0.0070817186,-0.018241469,-0.01555962,-0.015619184,0.0012574008,0.009378764,3.282822e-05,0.01867981,-0.011528883,0.0034757392,0.008704978,-0.0012951143,0.007627155,0.015048928,-0.012537764,0.016626917,0.0003972224,0.008693373,0.017589029,-0.0027029333,0.012968425,-0.0039502284,-0.0028655909,-0.008673744,0.007669843,-0.0051112114,0.0031025107,0.02312089,-0.011116599,0.0066942293,-0.023933616
0.75,0.031359985,-0.0034049621,-0.009442772,-0.011617864,-0.013071352,0.021764264,0.017627677,0.014591971,0.009173177,-0.022210134,-0.008807843,-0.0074454616,-0.025816472,0.019241905,-0.023245916,-0.029240252,0.021223247,-0.020503342,0.019598065,0.02770602,-0.041167196,-0.024918918,-0.012260659,-0.014211882,0.011339598,-0.008854938,0.021015678,-0.019096846,-0.01694119,0.029203089,0.0011012612,0.005113595,0.024934117,-0.016775347,0.03000876,-0.015939036,0.02724862,0.02787114,-0.014994779,0.03603185,-0.012266771,0.02140889,-0.030609366,0.01015875,0.002111971,-0.004324333,0.02494944,-0.019968994,0.009394262,-0.030820983
0.352,0.022965018,-0.0051281424,-0.004864385,-0.018631304,-0.015568775,0.028114285,0.010550492,0.018750234,0.009842425,-0.011696677,0.0015136264,-0.010834301,-0.018494565,0.013923306,-0.025234902,-0.020323226,0.023035724,-0.025269566,0.009695592,0.017312296,-0.032250218,-0.025295941,-0.017052902,-0.01173154,0.004978902,-0.010390054,0.020286473,-0.01507579,-0.026876267,0.03551518,-0.0012621128,0.009673715,0.027402844,-0.018803377,0.02134865,-0.023703886,0.028849106,0.021183196,-0.018702917,0.037094634,-0.00849564,0.020527992,-0.0316631,0.023889104,0.002583951,0.00475837,0.023638215,-0.017706068,0.0013543116,-0.027557148
0.494,0.024907168,-0.0007179486,-0.00872618,-0.012273315,-0.013281371,0.022107758,0.018486967,0.015601962,0.014678734,-0.021653939,-0.00891483,-0.007608798,-0.020738238,0.017921126,-0.029799549,-0.031905293,0.026727583,-0.021853881,0.013815335,0.03318467,-0.041288443,-0.026078012,-0.013895421,-0.01725051,0.011298776,-0.008688576,0.022180574,-0.018258702,-0.021997752,0.036410294,-0.0028943773,0.0039103664,0.028351722,-0.019614086,0.031968992,-0.022509577,0.028128525,0.022754803,-0.017117143,0.040188733,-0.008979205,0.030125357,-0.028639808,0.016044874,0.007168165,-0.0012656092,0.02444794,-0.018694585,0.003476792,-0.03092467
0.792,0.023411782,0.0009658698,-0.009093972,-0.0014742989,-0.018371092,0.011087869,0.018868424,0.0022009057,0.0075844196,-0.01967056,-0.0100013595,0.0004951993,-0.018164027,0.020180764,-0.021277076,-0.019666715,0.012594887,-0.0037363784,0.013476232,0.017705968,-0.024051277,-0.01705068,-0.010342429,-0.0016870503,0.013310795,0.0010853421,0.021029167,-0.013534488,-0.0026681095,0.01547501,-0.0013795495,0.013588006,0.02576279,-0.020003803,0.028666917,-0.0042164987,0.022520876,0.02466617,-0.00831261,0.03429831,-0.014954632,0.013398806,-0.019658074,0.0023319332,-0.0013281201,0.003747079,0.01641712,-0.01739304,0.010065075,-0.01538016
0.292,0.004408839,-0.0008521882,-0.011627405,0.0056364867,-0.009424074,0.0075820554,0.016911032,-0.0032652928,-0.0107732145,-0.017807895,-0.0030683635,-0.009707889,-0.0049826,0.016733805,-0.011858535,-0.0046935896,0.009403139,-0.006577909,0.008040609,0.0132228695,-0.012019107,-0.014404161,-0.019898245,-0.0074278326,0.008779876,0.0024587975,0.012716053,-0.0096112965,0.00052438246,0.009890852,-0.01757104,0.007387528,0.016429074,-0.004809056,0.012225172,-0.0056275697,0.014453063,0.009426475,-0.007169735,0.011458337,-0.0030965472,0.0029422697,-0.011408622,-0.004505278,-0.009938605,0.005518797,0.011779325,-0.01003713,0.012074044,-0.013732968
0.333,0.020407286,-0.003691092,0.00049643294,-0.017030729,-0.0072107846,0.023527917,0.015758395,0.015383537,0.013604793,-0.020560315,-0.0033430285,-0.0121970745,-0.00997858,0.0116386805,-0.025806753,-0.028901955,0.021923866,-0.020056678,0.014900169,0.022615017,-0.037439227,-0.021631707,-0.0063815475,-0.014742257,0.00760059,-0.010044624,0.020683339,-0.017416293,-0.024135843,0.031168919,-0.0077811237,0.009058861,0.023562893,-0.015067981,0.027093953,-0.02196403,0.028690193,0.021608623,-0.020827428,0.034795113,-0.007771862,0.02633439,-0.027075835,0.01464766,0.007205785,0.001280477,0.023688845,-0.022081267,0.0004370417,-0.027362343
0.792,0.02025564,0.015250274,-0.017339488,-0.0032821577,-0.011417216,0.015210534,0.021585658,-0.014277562,-0.0026170765,-0.015223132,-0.013787693,0.005284174,-0.023060605,0.011089926,-0.0064959847,-0.018712454,0.0038924415,-0.0056847604,0.007299201,0.020014968,-0.019770069,-0.029446132,-0.021390932,-0.004098575,0.017706884,0.01075189,0.017110772,-0.0136532225,0.004270024,0.0016702878,-0.00034857157,-0.0006420225,0.0185305,-0.02724234,0.025077868,0.0065324716,0.016285447,0.015805462,0.014112375,0.023459312,-0.013487211,0.00030932383,-0.016882516,0.010675357,-0.020307336,-0.0024130177,0.012795355,-0.009467849,0.015500845,-0.010079679
0.375,7.9657584e-05,-0.0034454458,-0.0126413,0.005377388,-0.00875296,0.005231941,0.015382717,0.0036397427,0.00042796606,-0.009194484,-0.0039544,-0.014292107,-0.009087972,0.009315704,-0.014131815,-0.011009747,0.014397794,-0.013449324,0.011414398,0.0057833823,-0.010335123,-0.016417118,-0.007057431,-0.0066319467,-0.0038574121,-0.001959701,0.0072256424,-0.009042648,-0.0050507043,0.016553717,-0.0030570047,0.011964735,0.013778799,-0.00824701,0.010633993,-0.00861362,0.015344952,0.009959456,-0.015996624,0.014629386,-0.0039547426,0.0072725816,-0.007819025,0.008960707,-0.0009310409,-0.005766576,0.0125148585,-0.010405044,0.0025851398,-0.015823552
0.442,0.019657193,-0.0016615638,-0.0063168197,-0.01652501,-0.008328457,0.019540077,0.016539669,0.0064127725,0.0083516035,-0.020464852,6.0764953e-05,-0.013870258,-0.0129648745,0.012700759,-0.026543932,-0.020758934,0.017763391,-0.009498117,0.0071664113,0.019799013,-0.024808625,-0.015960502,-0.011870477,-0.0145251965,0.006285453,-0.005691438,0.022851937,-0.010805655,-0.01859882,0.024253797,-0.004741006,0.015412799,0.025932333,-0.020383032,0.02494132,-0.008732936,0.027663972,0.018706903,-0.005700754,0.028941762,-0.006060676,0.01568089,-0.017440524,0.016681949,-0.00023730713,-0.0009425214,0.022156226,-0.018449226,0.0038383496,-0.016910864
0.354,0.019874247,-0.002442248,-0.00031202423,-0.013184154,-0.008422901,0.020455798,0.02085053,0.011766681,0.0054713828,-0.021402936,0.0073795896,-0.018036999,-0.017730378,0.01565351,-0.015419526,-0.02278445,0.019998355,-0.01644261,0.010754983,0.019377878,-0.029191604,-0.017295007,-0.012496536,-0.01707579,0.008897785,-0.007087222,0.018699387,-0.01794043,-0.021457262,0.025590356,-0.009914731,0.0069522425,0.018694146,-0.012863993,0.021553772,-0.019913927,0.025012946,0.017430538,-0.014934592,0.025504427,-0.009205784,0.021866417,-0.02504329,0.013620048,0.00276976,-0.0024251621,0.015558356,-0.012037122,0.014071127,-0.018696193
0.9,0.026642187,-0.0015095085,-0.008512636,-0.007732841,-0.012260734,0.030629061,0.027349526,0.0103837,0.0063976143,-0.019607197,-0.010893914,-0.003711364,-0.02403576,0.023558863,-0.026997205,-0.03196559,0.032471593,-0.017680997,0.019982213,0.033309266,-0.04687401,-0.029629122,-0.013266451,-0.013702501,0.016757473,-0.008552704,0.022325639,-0.026836133,-0.016172513,0.026461253,-0.002079795,-0.0012549962,0.023356661,-0.022657458,0.039333764,-0.015340053,0.03036888,0.019599278,-0.01006346,0.040880326,-0.012996407,0.018078048,-0.041657,0.01781101,0.0001725301,-0.0037155452,0.034063388,-0.017327365,0.010836851,-0.030385032
0.562,0.01120323,-0.0026402785,-0.016504932,-0.009596235,-0.013384302,0.016701292,0.010456027,-0.007882685,-0.015621504,-0.013340363,-0.0054688016,-0.01079978,-0.018356355,0.014771287,-0.004136346,-0.016935814,0.016629152,-0.0021163316,0.0003400897,0.018135061,-0.009785969,-0.01728129,-0.009526128,-0.0035114249,0.007568859,0.0025181975,0.01353923,-0.011915656,0.011772804,8.6696156e-05,-0.0046769246,-0.002913278,0.007868474,-0.009443646,0.02443723,0.003110315,0.015905783,0.008570123,0.0034863886,0.011418793,-0.0063190013,-0.0011185864,-0.0125529375,0.0024129436,-0.018833624,0.0089144595,0.021392226,-0.008796867,0.013167632,-0.01768612
0.729,0.017379163,0.013340372,-0.013288962,0.010948618,-0.013790779,0.010686649,0.019411338,-0.012270463,-0.0012946344,-0.01602648,-0.010667764,-0.0005117845,-0.009962578,0.01914065,-0.014463184,-0.018039702,0.006375856,0.0129694445,0.008727557,0.020507747,-0.024649683,-0.012655494,-0.025868986,0.006168086,0.020321395,0.011822564,0.017194096,-0.009584205,-0.00439762,-0.002522415,-0.010320009,0.0028197574,0.020664481,-0.015470837,0.017050609,0.0036162785,0.02151189,0.01508386,0.0010827758,0.01723165,-0.0125277685,-0.0059573236,-0.02846883,-0.00022024853,-0.010726898,0.0031490126,0.01769473,-0.011727781,0.019406369,-0.009737795
