fear_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
0.5,-0.020476568,-0.005459646,-0.0011229096,-0.013401493,-0.014401779,-0.015743358,-0.000913799,-0.01314498,0.007674221,0.0101669645,-0.007739742,-0.0017868767,0.016257012,-0.010920477,0.028083358,0.021118524,-0.013950073,0.012163158,-0.0050658267,-0.008907758,-0.01143437,-0.009994618,0.013055916,0.006834151,0.023284059,-0.00023371354,-0.009544382,0.008178658,0.016038008,0.0006319082,0.0020977617,0.012474901,-0.0007749009,0.024826556,-0.009074778,0.004102517,0.020898946,-0.006246285,0.019679675,-0.007573782,-0.01519141,-0.009317479,-0.011479795,0.00036798907,-0.016319223,-0.016908452,-0.0049418244,0.021107627,0.009401376,0.015499071
0.521,-0.021391878,-0.013695301,0.00698057,-0.0007465173,-0.011737722,-0.020906197,0.007314414,-0.01052439,0.014739856,0.0089117475,-0.0018495072,0.0014101128,0.013466701,-0.0102110775,0.020515762,0.01672843,-0.0045316424,0.0073871943,-0.0040242597,-0.016264463,-0.007879587,-0.005197653,0.01068943,0.013014395,0.020072116,-0.0033186954,-0.015626242,0.0036635494,0.015302985,0.0022328447,0.005901399,0.007302801,-0.006845631,0.009048113,-0.005647385,0.003103921,0.019855915,-0.009131948,0.021905769,-0.017527435,-0.009389971,-0.010066116,-0.005839495,0.003140832,-0.009344988,-0.010660211,0.003128016,0.030161668,0.008490002,0.013651848
0.58,-0.019356713,-0.011321047,0.009579847,-0.007334766,-0.022319373,-0.013273031,-0.00034139922,-0.014488095,0.0016953029,0.010905786,-0.007407138,-0.009395853,0.018051244,-0.013987769,0.03028757,0.014299617,-0.0017061392,0.0029719686,0.0045604976,-0.016741896,-0.016313812,-0.004735579,0.009083998,0.02447445,0.028688591,-0.008562597,-0.019392664,-0.008376702,0.016775837,-0.00427206,0.014991032,0.013009379,-0.0154357515,0.013550472,-0.00959232,0.004804989,0.024532702,-0.0051314565,0.026781201,-0.026957791,0.0023185783,0.00015209417,0.00069331826,-0.0025215945,-0.026143335,-0.017963184,0.0018740852,0.026864007,0.0057985587,0.024088327
0.375,-0.0384107,-0.029489275,0.009354923,-0.0065454924,-0.026747372,-0.025475802,-0.0071000075,-0.023372855,0.011414917,0.02818205,-0.0068147657,-0.0069974316,0.022625702,-0.007492906,0.040575,0.030555464,-0.025271285,0.009189558,-0.0033334142,-0.028097462,-0.023573024,0.0072892173,0.0284753,0.03764496,0.036297947,-0.0060184086,-0.022947652,-0.00455691,0.02221195,0.005311008,0.019887574,0.02463828,-0.024132418,0.027804792,-0.019062359,-0.0032285252,0.032524765,-0.035803627,0.032555718,-0.028094513,-0.012709115,-0.009610706,-0.00961794,0.008075756,-0.023570485,-0.02272469,-0.007954923,0.030601334,0.019016938,0.02028881
0.5,-0.023195175,-0.010557212,-0.0007822537,-0.011286634,-0.021331593,-0.016750736,0.0062701553,-0.019676566,0.006381865,0.004255442,-0.013956787,0.0044422946,0.014924025,-0.018948428,0.029951278,0.0317593,-0.012941605,0.0021316083,-0.005000728,-0.010636859,-0.0101716295,-0.002706255,0.014578443,0.026406106,0.021669736,-0.0115985675,-0.008739121,-0.007382689,0.014448942,-0.0006245013,0.012608223,0.011093434,-0.008927366,0.021839615,-0.012343972,0.0008380911,0.017590977,-0.020853857,0.016135328,-0.021376947,-0.0013034149,-0.0028303324,-0.004096403,-0.0025257214,-0.019395165,-0.018255237,-0.0033508698,0.015791167,0.0116285505,0.0106686875
0.417,-0.032414168,-0.030466214,0.005062043,-0.0076086377,-0.027243836,-0.025912937,-0.004802996,-0.022646554,0.01577243,0.028058458,-0.0068729804,-0.010474505,0.022417156,-0.012166329,0.03979182,0.029764492,-0.01926913,0.007447459,-0.004284622,-0.031505346,-0.02720229,0.0013691587,0.026041646,0.03408307,0.043115888,-0.010034622,-0.027899051,-0.010365334,0.017258635,0.0023838377,0.018312328,0.031297732,-0.022223389,0.027262453,-0.022450376,-0.0016595045,0.03126551,-0.029375194,0.030520787,-0.03498974,-0.017883984,-0.0041961176,-0.00849763,0.007540388,-0.019410502,-0.025110792,-0.003219853,0.032876685,0.02531352,0.021474749
0.24,-0.03274748,-0.03051954,0.011384094,-0.0047475873,-0.02059633,-0.023024483,-0.0012353605,-0.014382638,0.017400589,0.021704445,-0.0058444953,-0.008299519,0.01070271,-0.012043516,0.028623842,0.020945985,-0.014042047,0.009102572,-0.007273974,-0.023285141,-0.017458517,0.004318427,0.0211153,0.029654892,0.02920667,-0.0037656678,-0.01304261,-0.004552706,0.01426537,-0.0015867315,0.013465436,0.020586034,-0.010689066,0.020443188,-0.01767206,0.002920869,0.029843416,-0.024751356,0.025673252,-0.032166746,-0.011022019,-0.0028749702,-0.016556093,0.00076390465,-0.015607568,-0.017454714,-0.0061679743,0.026415596,0.011498867,0.006275797
0.917,-0.02662963,-0.016257195,-0.00033846943,-0.0143466955,-0.030009305,-0.021165181,0.0042556357,-0.021384634,0.009781377,0.0160931,-0.018213863,-0.0091019645,0.02300002,-0.018025571,0.045489997,0.029201632,-0.014317801,0.0024974307,-0.0052848505,-0.023414418,-0.02130382,-0.006191865,0.010334659,0.034608237,0.04521907,-0.01533909,-0.023970718,-0.0050775483,0.025390897,0.0067524905,0.018041335,0.018776277,-0.023780257,0.02805197,-0.020351693,0.008681043,0.038839426,-0.021520162,0.0387657,-0.029664794,-0.008301499,-0.009441893,-0.0045511597,0.0009966288,-0.02895904,-0.02156607,0.002947643,0.034694724,0.009807444,0.024331551
0.88,-0.02852945,-0.011783215,-0.0009827879,-0.013211082,-0.03186864,-0.019674957,0.011009748,-0.020758964,0.010770436,0.00953224,-0.016400203,-0.008334518,0.025664838,-0.015461025,0.03785645,0.028375924,-0.006548066,-0.0030638825,-0.005144865,-0.020246523,-0.016468387,-0.0053040874,0.010665565,0.02448125,0.03447697,-0.005939559,-0.023584913,-0.006394279,0.017128648,-0.00093719334,0.007238246,0.008765296,-0.01869744,0.030691419,-0.015434001,0.0014519584,0.026412347,-0.0136279315,0.032463107,-0.030578485,-0.013213331,-0.01411887,-0.00736136,0.0009296969,-0.02505046,-0.023381172,0.00077328784,0.0326579,0.009019954,0.027015345
0.521,-0.032438744,-0.027479066,0.005414652,-0.0027132987,-0.026668878,-0.02431244,-0.0044502267,-0.019291015,0.02045957,0.023128523,-0.005440278,-0.009299285,0.021090034,-0.010952529,0.04265588,0.031241378,-0.02036426,0.005519598,-0.006679603,-0.02561735,-0.023674786,0.002006559,0.021428915,0.03864514,0.036139827,-0.003038863,-0.02922912,-0.006375878,0.019272195,0.0019462814,0.018377611,0.02321527,-0.024449905,0.031207101,-0.022490466,-0.00090959936,0.03093456,-0.032905515,0.03819034,-0.027546795,-0.018932244,-0.008058024,-0.009659967,0.0016648633,-0.022707334,-0.020924367,-0.0028979036,0.033657268,0.022876728,0.018925354
0.875,-0.017151102,0.00180952,-0.009310557,-0.024052018,-0.025362624,-0.007191551,0.019816363,-0.012890482,-0.007445707,-0.009915307,-0.030538233,-0.015960032,0.023921741,-0.02086031,0.029038733,0.02995024,0.01512368,-0.002720607,0.0034435394,-0.013834773,-0.0070549813,-0.021269755,-0.0029414278,0.012428587,0.022251325,-0.020236263,-0.0053076413,-0.0034959507,0.018136272,0.0042006746,0.015688965,-0.011017059,-0.022572974,0.0179115,-0.0111395065,0.015248891,0.009177418,0.0083173895,0.02416379,-0.017830431,0.010909312,-0.011549716,-0.0013428463,-0.008747306,-0.015596412,-0.0051556556,0.013193779,0.027615737,-0.013448309,0.021626556
0.44,-0.030894492,-0.02483118,0.00051518733,-0.0012817725,-0.018608049,-0.026458865,-0.0028233891,-0.019902619,0.015460288,0.02146863,-0.003935747,-0.00852078,0.021212995,-0.013048522,0.03311405,0.02725688,-0.017742706,0.0058570905,-0.003226661,-0.022133913,-0.021273255,0.004011221,0.02243241,0.029503006,0.029255848,-0.0046438267,-0.030321844,-0.0046089203,0.019429399,-0.0017213261,0.01894139,0.021179087,-0.017880792,0.025549423,-0.025580639,0.0057984586,0.02990865,-0.028026044,0.03467504,-0.032273475,-0.012938067,-0.006743978,-0.004956441,0.0036728692,-0.019894138,-0.01708991,-0.0004089988,0.031068332,0.013685503,0.013725238
0.354,-0.021696018,-0.012569203,0.007941994,0.00080520904,-0.02028712,-0.015620298,-6.164005e-05,-0.019617358,0.009503943,0.010046316,-0.006530421,-0.0050080637,0.011954746,-0.008338351,0.022615196,0.020683276,-0.011243506,0.006914497,-0.001204555,-0.009794597,-0.0143911075,0.0054700836,0.009676749,0.015223296,0.02924713,-0.0016464371,-0.0106252525,-0.0024105958,0.009647757,0.0034743934,0.012007596,0.016926674,-0.004475598,0.016961535,-0.017997786,0.003889229,0.013839053,-0.011783761,0.02066684,-0.022066375,-0.008160341,-1.9603525e-05,-0.009901419,0.0021635406,-0.0058839014,-0.014730444,-0.0008558979,0.02172047,0.015336863,0.015176509
0.688,-0.038966537,-0.03359596,0.0070271296,-0.0069389264,-0.031017628,-0.028445568,-0.0058661276,-0.025451362,0.017066564,0.028882736,-0.00710547,-0.011440006,0.028026989,-0.013041394,0.046990916,0.0371418,-0.026829056,0.008359635,-0.002478743,-0.029091036,-0.031585526,0.0028587778,0.02788632,0.041271396,0.042211168,-0.0056432704,-0.029610956,-0.010039601,0.023054743,0.002875631,0.018953579,0.030106818,-0.026571408,0.031013327,-0.020301152,0.0017022578,0.0376053,-0.033746015,0.03756165,-0.03494704,-0.018219477,-0.0072709825,-0.00958395,0.0067423806,-0.026829915,-0.027465748,-0.0049442104,0.035910048,0.024955086,0.021538498
0.48,-0.029631913,-0.02391517,-0.0001499016,-0.0024392207,-0.02162873,-0.02374127,0.002385049,-0.02140492,0.010953842,0.019255212,-0.0074794465,-0.005849678,0.02697169,-0.008847482,0.037255492,0.022946907,-0.018405326,0.0046776165,-0.006970588,-0.028528322,-0.021740152,-0.00018381386,0.022419125,0.027710352,0.029821334,-0.011565434,-0.021432927,-0.005516353,0.01577849,0.004653614,0.015514724,0.01878065,-0.016192282,0.029308412,-0.016476471,-0.0016698068,0.029480653,-0.022265384,0.029960625,-0.030192962,-0.01732121,-0.00930902,-0.0034614434,0.0076823016,-0.016789932,-0.020586628,0.00054412556,0.025346994,0.02362028,0.0120427655
0.854,-0.0061623193,0.0055034785,0.0007255001,-0.0068788924,-0.015745299,-0.010563188,0.01986702,-0.0124270255,0.0071371486,-0.005158497,-0.0134744365,-0.0007993592,0.03158469,-0.008511112,0.029399395,0.0166191,0.0014500803,-0.0031651794,-0.005232392,-0.0095951175,0.0016697964,-0.008821936,-0.0038793676,-0.004229809,0.011887304,-0.0070533683,-0.01739453,0.006731639,0.014017245,-0.0016099733,0.00726717,-0.0066322777,-0.0076678605,0.01570075,-0.0032581347,0.007823212,0.011542099,0.005835361,0.027360395,-0.014939896,0.0130699165,-0.0161844,-0.0043551596,-0.0012246965,-0.013155767,-0.0021147467,0.020645333,0.023779972,-0.0068508033,0.02111611
0.771,-0.01818145,-0.0068169464,-0.008190337,-0.009792301,-0.023914587,-0.019054763,0.011882933,-0.011652001,0.0030723016,0.0062541137,-0.016630132,-0.008945824,0.017849604,-0.016678162,0.03295532,0.03023682,-0.00053583854,0.0007469475,-0.0028972952,-0.008361643,-0.015701525,-0.0067544742,0.0015445107,0.020358674,0.025399145,-0.014625895,-0.016133102,0.003284127,0.022602785,0.005241006,0.007422576,0.0102201365,-0.01100052,0.019779412,-0.014663712,0.012305085,0.029087367,-0.0033944289,0.034012727,-0.02677156,-0.0071378746,-0.0076738843,-0.00719465,0.0014740962,-0.028615503,-0.0071320375,0.0074753673,0.037365083,-0.0053782826,0.019968353
0.562,-0.007649542,-0.0049424027,1.6697275e-05,-0.009679703,-0.0100516435,-0.011749064,0.007148011,-0.010628029,0.008893254,0.0023101782,-0.016391166,-0.0011335651,0.016113104,-0.01390022,0.024023125,0.014136246,0.009541539,-0.0011469797,0.00083493534,-0.0074248128,-0.0043001855,-0.003696087,0.004991879,0.0025554998,0.018328091,-0.008568179,-0.011588701,-0.0071865404,0.009673786,0.004837087,0.006160612,0.0067894002,-0.009466976,0.013472391,-0.010112059,-0.0013849102,0.01642586,-0.0010302089,0.017362032,-0.02081641,0.006500449,-0.0065414673,-0.007524052,0.00049738813,-0.011919451,-0.010607354,0.011894933,0.021922614,0.010841337,0.027376518
0.542,-0.027966144,-0.023233188,0.008768067,-0.008948698,-0.015976664,-0.017272815,-0.0053270436,-0.010889652,0.019333743,0.016743168,-0.008467812,-0.008887463,0.02190668,-0.00976427,0.03874399,0.025968667,-0.015498862,0.004824895,-0.006474977,-0.015547807,-0.023281984,-0.0028733485,0.019363534,0.017771209,0.026257515,-0.004152648,-0.02768098,-0.006335037,0.015034144,0.0076876134,0.013728203,0.014254892,-0.016560629,0.020039376,-0.0090625435,0.003142951,0.026275625,-0.018501924,0.023760097,-0.026510946,-0.009928658,0.0022206306,-0.00414587,0.0077214213,-0.014316476,-0.01703733,-0.0024317508,0.026752524,0.020199178,0.020985454
0.521,-0.021510875,-0.014735022,0.004254087,-0.0054027056,-0.019426513,-0.019886125,0.003637216,-0.013622569,0.00814122,0.015689982,-0.0033764555,-0.009286696,0.013855896,-0.008685991,0.028488968,0.022557875,-0.003099646,-0.001955223,-0.011404465,-0.01977966,-0.013708122,0.001427274,0.005875096,0.021170545,0.019006468,-0.0055567916,-0.023526965,-0.012950061,0.017893802,-0.0025809063,0.009880075,0.015416998,-0.018179046,0.015178208,-0.005788765,0.00329344,0.015948229,-0.019687371,0.020420145,-0.019284438,-0.002825845,-0.009390938,-0.0053841933,0.0017070526,-0.017028501,-0.017096883,0.0039327634,0.018711945,0.012270119,0.010604016
0.458,-0.03855626,-0.032698553,0.0047356808,-0.0072506843,-0.029461322,-0.028972482,-0.0031191437,-0.022201898,0.01512061,0.028057346,-0.006105292,-0.009187037,0.02674145,-0.01767571,0.044499964,0.036582462,-0.025666142,0.0069899326,-0.0014799227,-0.028318329,-0.028266514,0.002874486,0.027429098,0.039806888,0.043328222,-0.008091367,-0.02650344,-0.0091880085,0.020548567,0.003213008,0.016624687,0.02737652,-0.024789888,0.03067273,-0.02342996,0.002272652,0.03819913,-0.032355227,0.037516095,-0.038099214,-0.018361116,-0.0021321033,-0.009663374,0.004521043,-0.024850523,-0.029356668,-0.0062187864,0.036858805,0.022089103,0.019601312
0.646,-0.018369248,-0.0073776706,0.0034344937,-0.0018591792,-0.01462329,-0.014052852,0.008179094,-0.015437615,0.0062618875,0.008328453,-0.007978584,-0.008364277,0.018552685,-0.018822677,0.027021253,0.016177531,-0.008513071,0.009186378,0.0047563743,-0.010504294,-0.013239202,-0.007569788,0.010817828,0.030181624,0.025066912,-0.0081579685,-0.009214787,-0.0015743366,0.019848952,-6.6781184e-05,0.022832792,0.0068337014,-0.017964913,0.014810443,-0.021698078,0.0024424295,0.014696028,-0.010267112,0.02268948,-0.01917835,-0.00027258042,-0.006685466,-0.0067071076,0.0018820709,-0.0137562575,-0.0131094055,0.004410528,0.019361438,0.0007925073,0.016225405
0.396,-0.014682234,-0.014144385,0.0075909095,0.0005686444,-0.014071133,-0.011639341,0.0033904344,-0.01193822,0.006757716,0.014598772,-0.0021135134,-6.6183566e-05,0.014186488,-0.0022891304,0.010074354,0.014330755,-0.014133852,0.0067625437,-0.0011217548,-0.007720011,-0.026410107,-0.0040386217,0.0054583084,0.016021412,0.020862557,0.000234959,-0.009238136,0.008564541,0.0008258766,0.0040481095,0.0020082507,0.020882173,-0.006085961,0.017121911,-0.0035498335,-0.00053962943,0.012815016,-0.014829012,0.017597377,-0.010302391,-0.0065993825,0.0014855996,-0.008329795,0.0026842197,-0.0008200933,-0.01241438,-0.0021649143,0.01712912,0.011395887,0.013001644
0.167,-0.0314479,-0.020823956,0.012782189,-0.0056886673,-0.010705803,-0.017824285,-0.0030366196,-0.016307458,0.018566595,0.02268752,-0.0035425816,0.0010680975,0.0148133,-0.0061780997,0.030377386,0.014426433,-0.020783683,0.010361559,-0.0046704826,-0.014080673,-0.017863723,0.011315638,0.022217132,0.02887941,0.020688243,0.0019409186,-0.01718093,-0.0032776357,0.015963508,-0.002727206,0.008393127,0.025766255,-0.017676651,0.018702434,-0.015171888,-0.0010150091,0.025854107,-0.025360182,0.02551646,-0.012790081,-0.016104741,-0.0076899957,-0.010579258,0.002505214,-0.015129053,-0.018913167,-0.00813521,0.021802027,0.016301373,0.005439944
0.271,-0.018569427,-0.0144787505,0.008641452,0.0010269767,-0.008827837,-0.01841402,0.0054496042,-0.01155882,0.010168506,0.017320225,-0.008403489,0.004217507,0.013915287,0.0028163649,0.024510998,0.017150968,-0.0049974825,0.009730073,-0.0098288385,-0.013554193,-0.005979768,-0.00084374665,0.010858874,0.0056000636,0.01034139,0.0008023025,-0.011661717,0.005776974,0.0076960623,-0.009730299,-5.7051016e-05,0.007958035,-0.0035289628,0.0126666995,-0.011409021,-0.0043825465,0.010841845,-0.015982594,0.019063037,-0.009865479,-0.010108041,-0.007101574,-0.012185646,0.0027032807,-0.010263466,-0.0040348237,0.0010416902,0.012949077,0.009517602,0.0046418896
0.433,-0.0205765,-0.011908664,0.006468058,0.0013963012,-0.019691978,-0.0159883,0.0019087975,-0.019799681,0.008297534,0.009030074,-0.0075423373,-0.0053471425,0.009566602,-0.008777453,0.021082304,0.020907575,-0.010224046,0.004966717,-0.0006881254,-0.008217383,-0.012275703,0.004005051,0.0082054995,0.0145934755,0.02851222,-0.0008148127,-0.008747866,-0.00093331,0.010013261,0.004128668,0.012271017,0.01563967,-0.0021856653,0.014598772,-0.017774913,0.004969681,0.010958626,-0.011088715,0.0190477,-0.022018977,-0.007440355,-0.0015924246,-0.00897454,0.0026575928,-0.006268759,-0.012798227,-7.378927e-05,0.020451734,0.013582452,0.013295291
0.708,-0.018402921,0.003288174,-0.00875851,-0.012391493,-0.012730382,-0.013153891,0.0075112456,-0.0070858495,0.009496071,-0.002511336,-0.0098606935,-0.011966017,0.015861262,-0.015784163,0.025321638,0.025762452,0.0047849356,-0.001412486,0.0015193697,-0.0045342036,-0.01196925,-0.008228575,0.007033667,0.0025352803,0.02782312,-0.015778998,-0.010911542,-0.0073892567,0.01708342,-0.000357494,-0.00014997856,-0.0037317937,-0.012636122,0.011527914,-0.021711625,0.0010556008,0.024048522,0.009186595,0.022633903,-0.011209153,0.0062699947,-0.015171415,-0.010225476,-0.0066123256,-0.01470839,-0.007582682,0.0030085468,0.012008849,0.0028163276,0.014760922
0.75,-0.015857149,0.0026846176,-0.0018886593,-0.0140041,-0.018800944,-0.010527569,0.010557212,-0.009954433,0.008266722,-0.003574431,-0.017672045,-0.0072164303,0.024346272,-0.019541485,0.03173419,0.017360866,0.0083623165,-0.0038111839,0.0010127852,-0.01062776,-0.012232322,-0.014845556,0.00047680363,0.0070056953,0.023337886,-0.010925418,-0.0010939696,0.0004702891,0.02260868,-0.00038042932,-0.00250376,-0.0009170277,-0.01185243,0.024476293,-0.010289967,0.008122565,0.02326057,-0.0013536443,0.03432031,-0.028182726,-6.291209e-05,-0.0082541,-0.0067311144,0.0017580069,-0.018164713,-0.018925335,0.010961063,0.024519822,-0.0034099608,0.020026745
0.292,-0.01700415,-0.017297972,0.005450331,-0.0065389387,-0.014502969,-0.011823282,-0.0036308956,-0.009120284,0.014194123,0.007937256,-0.00424211,-0.010655262,0.023134783,-0.008348604,0.02952803,0.012117161,-0.0069137067,0.00542271,-0.003534894,-0.022194011,-0.020871826,0.0001751178,0.014547228,0.015955329,0.026186539,-0.000109218294,-0.013865158,-0.0012100278,0.012084912,0.0046012546,0.012442253,0.013866115,-0.009595043,0.011325752,-0.015134709,-0.002687223,0.0190667,-0.009358741,0.026121465,-0.025490904,-0.008154504,-0.0013959823,-0.007343738,0.0011469253,-0.0072332756,-0.009239154,-1.2929122e-05,0.01899522,0.013210437,0.018079951
0.229,-0.031754475,-0.027575536,0.009045904,-0.0047490895,-0.020448586,-0.019567853,-0.011206947,-0.0089414725,0.0152128115,0.019553963,-0.0027954953,-0.0047416077,0.0126343025,-0.015541176,0.029777281,0.020099457,-0.018321266,0.0041960436,-0.0038441564,-0.023608495,-0.017156195,0.004614094,0.02202107,0.016678976,0.026011065,0.0041302494,-0.023176143,0.0010727122,0.011702973,0.00014574616,0.012196698,0.011591562,-0.010315645,0.01925807,-0.012556997,0.0023295353,0.031331196,-0.018677333,0.01210796,-0.023447359,-0.014922669,0.011030129,-0.010436526,0.0053330623,-0.014369612,-0.022195116,-0.00848953,0.023579905,0.015829364,0.006010459
0.125,-0.015409755,-0.022443509,0.0088798795,0.00523282,-0.0073154625,-0.008373117,-0.00021061786,-0.0045466353,0.015416801,0.013869217,0.0037618005,-0.0045664413,0.0042056255,-0.005863389,0.018807871,0.015302246,-0.0101262005,0.01073586,-0.0016788822,-0.008584346,-0.0023388688,-0.0029080352,0.012837238,0.023544682,0.017250797,-0.0005549127,-0.015585396,-0.0028453683,0.0068951016,0.00021764246,0.017377106,0.016867576,-0.018220533,0.008834698,-0.0053796107,-0.0024683718,0.016568195,-0.018179726,0.01899677,-0.018877411,-0.009216213,0.0007267408,-0.0008429394,0.006531549,-0.015933974,-0.009576749,-0.0023422982,0.01893662,0.01131571,0.001955466
0.479,-0.02453581,-0.028178645,0.0064657214,-0.0065582325,-0.02366071,-0.02060581,-0.0012098614,-0.017978204,0.0071612494,0.017553153,-0.009606517,-0.010641081,0.020695819,-0.0073098796,0.03510638,0.019627267,-0.01972503,0.0074868463,-0.00043900404,-0.024229411,-0.027730584,-0.00020109914,0.019119594,0.028823419,0.039503627,-0.003661105,-0.023087611,-0.010783254,0.0106898295,-0.001245762,0.008604706,0.025125565,-0.0200672,0.025441363,-0.01994593,-0.00561421,0.03071999,-0.02731178,0.027667569,-0.027430864,-0.016304588,-0.0014331385,-0.011314674,0.005256754,-0.014729228,-0.026088456,-0.010125168,0.029057885,0.015620305,0.02226443
0.688,-0.02944335,-0.009554707,0.006160713,-0.009557782,-0.026033131,-0.01981615,0.0064147804,-0.01732674,0.016845807,0.012173652,-0.0071172644,-0.016035018,0.020976624,-0.012392435,0.04070943,0.02558873,-0.0026599888,-0.0012917685,0.0007493821,-0.015603912,-0.020403735,-0.004799412,0.01589852,0.027048105,0.030685497,-0.012513811,-0.013554571,0.002781948,0.01692736,-0.0012433268,0.023325976,0.012981558,-0.021079922,0.020381302,-0.021062547,0.007855606,0.029857203,-0.017152082,0.037091203,-0.029174794,-0.0063962163,-0.0099012675,-0.0010847606,0.0045155534,-0.028083926,-0.018882953,0.004733869,0.02528688,0.01222291,0.017068472
0.854,-0.031055704,-0.018320097,0.005935198,-0.015575951,-0.03408208,-0.021852355,0.0041888384,-0.020948479,0.012759822,0.0122532835,-0.017484507,-0.012558794,0.029024977,-0.020895643,0.040962588,0.03331456,-0.013305697,0.0036659976,-0.0008741785,-0.024242992,-0.02207146,-0.003987402,0.012580414,0.030513164,0.043706868,-0.014424591,-0.023891099,-0.0054798787,0.022417372,0.00551931,0.012885565,0.021908179,-0.022960164,0.02485756,-0.016020693,0.007660258,0.037190367,-0.021562317,0.037279293,-0.035455767,-0.008837937,-0.00852098,-0.0065341545,0.0011418397,-0.02089517,-0.025657417,0.000542648,0.03131922,0.01257692,0.02343836
0.438,-0.018499237,-0.010115121,0.001656043,-0.00428358,-0.015818696,-0.020266416,0.0028826492,-0.0054299445,0.010468162,0.008377,-0.0019894158,-0.0054265964,0.013227158,-0.009203828,0.0296341,0.017402114,-0.00441732,0.0047536963,-0.0040068203,-0.013916676,-0.00507928,8.532952e-05,0.02036351,0.025004813,0.021477995,-0.011498032,-0.016355986,-0.011223787,0.010944882,-0.0019113981,0.013349255,0.01255685,-0.013472252,0.014739792,-0.014923732,0.003975058,0.030580554,-0.015054908,0.021637097,-0.017496161,-0.0068205902,-0.00047489628,-0.004111869,0.0054755975,-0.006715169,-0.015424587,-0.00064306264,0.01863266,0.0069648363,0.012840692
0.184,-0.03233725,-0.023512537,0.007272932,-0.00012589229,-0.022029456,-0.028975323,-0.001622201,-0.023116607,0.014707655,0.026029386,-0.006309117,-0.003154014,0.016121242,-0.009177402,0.029742595,0.024209077,-0.02597319,0.015563566,-0.0055777277,-0.01827387,-0.01510161,0.006327659,0.022864254,0.026022717,0.03376714,-0.0061842455,-0.019626971,-0.012545254,0.013175138,-0.0032491009,0.012497891,0.024174314,-0.01678822,0.018507397,-0.017580416,-0.0009713499,0.030254373,-0.030181283,0.022086745,-0.024165943,-0.021082303,-0.0007267925,-0.0044215354,-0.0019544703,-0.019375307,-0.017224584,-0.009157307,0.022914145,0.0182813,0.011202623
0.312,-0.03346426,-0.03024375,0.0055672065,-0.0015207699,-0.028509729,-0.024076866,-0.0008710935,-0.025382372,0.019594423,0.021893542,-0.0063176276,-0.0077558155,0.021273924,-0.009872662,0.040881645,0.027212977,-0.021524133,0.010456671,-0.005357216,-0.02566168,-0.026303012,0.0019835348,0.024488263,0.039850894,0.037895046,-0.0053079645,-0.023112172,-0.0068988046,0.017936887,0.0008365755,0.020041885,0.032044817,-0.024338681,0.029252559,-0.016834082,-0.0039880318,0.030632526,-0.030662473,0.032035604,-0.034756407,-0.01711116,-0.0045326967,-0.00898843,0.0055722147,-0.019905614,-0.027994033,-0.008305202,0.03095889,0.019789426,0.014072878
0.583,-0.019184582,-0.003983444,-0.0032538776,-0.007871815,-0.010751258,-0.017869731,0.0052228062,-0.0197592,0.017542839,0.00063563243,-0.009856792,-0.00030300074,0.012577878,-0.018635128,0.025148673,0.022349954,0.0009868862,0.003912142,-0.0044357935,-0.008869569,-0.0024165742,-0.012222158,0.0037835117,0.0051052524,0.022095593,-0.010002997,-0.007968943,-0.0030245816,0.025641816,0.003923578,0.010215675,0.0032589813,-0.0054316157,0.009523143,-0.01567289,0.0069360454,0.01921092,0.0059031537,0.031469848,-0.01946512,0.00080670463,-0.007834113,-0.0064012986,-0.0009978281,-0.017355775,-0.01129318,0.000776222,0.025719795,0.0043751844,0.018761028
0.333,-0.0333287,-0.024530068,0.009531014,-0.008638281,-0.022517264,-0.02240751,-0.0034961833,-0.022592967,0.018570865,0.02367941,-0.011101943,-0.008332514,0.02551346,-0.01629796,0.039277736,0.024304826,-0.018333977,0.006875736,-0.010415545,-0.027002534,-0.0272503,-0.0009435632,0.023625517,0.035368677,0.030186962,-0.010197151,-0.02653098,-0.0041059298,0.018557144,-0.003565488,0.0143781295,0.02020242,-0.015696472,0.020717274,-0.024699708,0.0032817577,0.03190889,-0.029946083,0.032842606,-0.030364502,-0.01836375,-0.0019334148,-0.00442359,0.005431772,-0.014990916,-0.024899032,-0.0004255633,0.021732476,0.02225312,0.008982122
0.5,-0.024305493,-0.011560724,0.009064326,-0.008925353,-0.01773893,-0.018779317,0.0004966708,-0.013157822,0.011770971,0.017373558,-0.013212139,-0.008063827,0.012304037,-0.0057488577,0.029688412,0.02342538,-0.008685975,0.0008247339,-0.0071598054,-0.018138006,-0.012886467,-0.0013799444,0.01590616,0.023107553,0.019899463,-0.0040861964,-0.016911093,-0.00075572636,0.019015437,-0.003153493,0.0095435055,0.016246958,-0.013043121,0.018086514,-0.015353311,0.005793594,0.025039567,-0.016692348,0.024074107,-0.023817971,-0.012143375,0.0016504622,-0.008054726,0.0077532367,-0.019035645,-0.01748975,-0.00048944005,0.024988191,0.010155802,0.0117292795
